,,,,,,,,,,,,,,,,,,,,,
,日付,レース,枠番,登録番号,全国勝率,全国2連,全国3連,当地勝率,当地2連,当地3連,モーター2連,モーター3連,コース1_平均着順,コース2_平均着順,コース3_平均着順,コース4_平均着順,コース5_平均着順,コース6_平均着順,展示タイム,着順,3連単払戻金
,20250630,1,4,4529,4.88,30.59,44.71,5.55,36.36,54.55,35.71,50.0,2.0,3.5,2.0,5.0,5.0,5.0,6.90,3,¥920
,20250630,1,5,5353,1.95,2.5,5.0,1.65,0.0,0.0,22.06,33.82,,,,,6.0,5.33,6.89,5,¥920
,20250630,1,6,3313,3.77,14.29,25.89,4.75,25.0,25.0,38.03,53.52,4.5,4.0,4.0,5.0,6.0,5.0,6.84,4,¥920
,20250630,2,1,3535,4.56,28.05,43.9,4.74,24.62,44.62,25.0,40.28,3.0,2.0,5.5,2.5,4.0,,6.81,1,"¥14,570"
,20250630,2,2,3075,4.7,20.79,43.56,3.22,11.11,22.22,37.84,55.41,1.0,2.5,3.5,5.0,6.0,3.0,6.87,4,"¥14,570"
,20250630,2,3,5032,5.17,33.0,46.0,0.0,0.0,0.0,49.23,60.0,2.0,4.5,3.0,3.0,4.0,4.0,6.83,2,"¥14,570"
,20250630,2,4,4158,4.46,25.0,39.29,2.71,0.0,14.29,33.33,54.67,1.0,2.5,6.0,4.0,5.5,6.0,6.91,6,"¥14,570"
,20250630,2,5,5374,1.3,0.0,0.0,1.43,0.0,0.0,28.77,49.32,,,,6.0,6.0,5.0,6.86,3,"¥14,570"
,20250630,2,6,4772,6.1,42.86,55.84,7.88,58.82,88.24,37.68,53.62,3.0,6.0,1.0,2.0,5.0,5.0,6.87,5,"¥14,570"
,20250630,3,1,5000,4.47,19.09,41.82,0.0,0.0,0.0,23.53,33.82,2.0,3.0,2.0,4.33,,3.0,6.73,2,"¥2,020"
,20250630,3,2,3907,5.32,36.5,50.36,3.63,0.0,25.0,25.37,43.28,1.0,2.5,2.0,3.5,3.0,6.0,6.74,1,"¥2,020"
,20250630,3,3,3712,5.2,31.0,54.0,4.44,22.22,44.44,34.29,54.29,1.0,2.0,2.0,6.0,6.0,6.0,6.85,5,"¥2,020"
,20250630,3,4,4431,5.09,23.53,50.98,5.55,25.0,65.0,23.73,37.29,4.0,3.5,4.5,3.0,3.0,,6.84,3,"¥2,020"
,20250630,3,5,5036,4.61,28.28,41.41,5.03,41.18,52.94,27.4,36.99,3.0,5.0,4.0,5.0,2.0,5.0,6.80,4,"¥2,020"
,20250630,3,6,5401,1.38,0.0,0.0,0.0,0.0,0.0,38.89,52.78,,,,,,5.0,6.83,6,"¥2,020"
,20250630,4,1,3715,5.32,30.77,48.72,4.64,23.81,40.48,45.83,58.33,1.0,4.0,1.0,2.5,5.0,5.5,6.83,4,"¥10,430"
,20250630,4,2,3442,5.11,30.1,45.63,5.33,33.33,44.44,40.58,63.77,1.0,4.5,2.0,2.33,4.0,5.0,6.87,2,"¥10,430"
,20250630,4,3,3906,4.34,25.49,42.16,4.71,21.43,50.0,38.03,56.34,2.0,3.5,6.0,,3.0,4.5,6.88,6,"¥10,430"
,20250630,4,4,3773,5.46,38.61,50.5,0.0,0.0,0.0,42.86,54.29,1.0,5.5,2.5,4.0,6.0,5.0,6.84,5,"¥10,430"
,20250630,4,5,4051,6.59,52.24,65.67,7.41,59.38,87.5,28.57,41.43,2.5,6.0,2.5,2.0,3.5,,6.86,1,"¥10,430"
,20250630,4,6,5023,4.96,29.27,48.78,6.26,42.11,63.16,34.78,50.72,1.0,5.0,5.0,4.0,3.0,5.0,6.90,3,"¥10,430"
,20250630,5,1,4511,3.68,20.0,32.5,3.39,10.71,21.43,31.08,45.95,1.0,3.0,3.0,6.0,4.0,5.0,6.85,2,"¥2,590"
,20250630,5,2,3527,5.23,27.59,51.72,5.8,25.0,75.0,26.39,48.61,2.0,4.0,3.0,3.0,4.0,4.0,6.84,5,"¥2,590"
,20250630,5,3,4118,6.07,45.61,59.65,0.0,0.0,0.0,19.4,35.82,2.5,3.0,3.0,4.0,4.33,3.0,6.86,1,"¥2,590"
,20250630,5,4,3901,4.13,20.65,32.61,4.2,30.0,50.0,31.51,43.84,1.0,5.5,5.5,,5.0,5.5,6.90,4,"¥2,590"
,20250630,5,5,4425,4.63,26.73,46.53,4.29,23.53,35.29,35.62,54.79,1.0,4.0,2.5,5.0,4.0,5.0,6.88,3,"¥2,590"
,20250630,5,6,5353,1.95,2.5,5.0,1.65,0.0,0.0,22.06,33.82,,,,,5.67,5.33,6.84,6,"¥2,590"
,20250630,6,1,3606,5.53,36.7,55.96,6.36,45.45,63.64,39.44,67.61,2.5,2.0,2.5,3.0,3.0,6.0,6.81,1,"¥6,830"
,20250630,6,2,3313,3.77,14.29,25.89,4.75,25.0,25.0,38.03,53.52,4.5,4.0,4.0,5.0,6.0,4.5,6.89,3,"¥6,830"
,20250630,6,3,4158,4.46,25.0,39.29,2.71,0.0,14.29,33.33,54.67,1.0,2.5,6.0,5.0,5.5,6.0,6.85,2,"¥6,830"
,20250630,6,4,4543,6.94,52.13,74.47,6.03,41.75,59.22,44.59,58.11,1.67,1.0,2.0,2.0,2.5,,6.80,5,"¥6,830"
,20250630,6,5,5032,5.17,33.0,46.0,0.0,0.0,0.0,49.23,60.0,2.0,4.5,2.5,3.0,4.0,4.0,6.85,4,"¥6,830"
,20250630,6,6,3663,5.19,32.87,48.95,4.05,12.5,35.0,25.71,40.0,1.0,4.5,5.0,4.0,4.0,5.0,6.84,6,"¥6,830"
,20250630,7,1,4040,5.65,36.11,58.33,5.68,40.86,56.99,37.84,56.76,1.0,3.0,2.0,3.5,4.5,,6.80,1,¥600
,20250630,7,2,5036,4.61,28.28,41.41,5.03,41.18,52.94,27.4,36.99,3.0,5.0,4.0,5.0,3.0,5.0,6.83,2,¥600
,20250630,7,3,4431,5.09,23.53,50.98,5.55,25.0,65.0,23.73,37.29,4.0,3.5,4.5,3.0,3.0,,6.84,3,¥600
,20250630,7,4,4020,4.21,22.35,36.47,3.89,21.05,31.58,31.94,48.61,3.0,4.0,6.0,,5.0,5.67,6.85,4,¥600
,20250630,7,5,3075,4.7,20.79,43.56,3.22,11.11,22.22,37.84,55.41,1.0,3.0,3.5,5.0,6.0,3.0,6.84,6,¥600
,20250630,7,6,5374,1.3,0.0,0.0,1.43,0.0,0.0,28.77,49.32,,,,6.0,4.5,5.0,6.84,5,¥600
,20250630,8,1,4488,6.42,50.0,65.87,7.0,62.5,75.0,37.14,50.0,1.0,3.0,2.0,3.0,4.0,5.0,6.78,1,¥720
,20250630,8,2,3773,5.46,38.61,50.5,0.0,0.0,0.0,42.86,54.29,1.0,5.5,2.5,4.5,6.0,5.0,6.83,4,¥720
,20250630,8,3,4529,4.88,30.59,44.71,5.55,36.36,54.55,35.71,50.0,2.0,3.5,2.0,4.0,5.0,5.0,6.88,3,¥720
,20250630,8,4,3906,4.34,25.49,42.16,4.71,21.43,50.0,38.03,56.34,2.0,3.5,6.0,,3.0,4.5,6.88,6,¥720
,20250630,8,5,5401,1.38,0.0,0.0,0.0,0.0,0.0,38.89,52.78,,,,,,5.12,6.86,5,¥720
,20250630,8,6,5220,6.08,46.21,60.61,5.75,37.5,62.5,44.59,64.86,,,3.0,1.5,1.0,2.5,6.71,2,¥720
,20250630,9,1,4772,6.1,42.86,55.84,7.88,58.82,88.24,37.68,53.62,3.0,6.0,1.0,2.0,5.0,5.0,6.82,1,"¥1,370"
,20250630,9,2,5023,4.96,29.27,48.78,6.26,42.11,63.16,34.78,50.72,1.0,5.0,5.0,4.0,3.0,4.0,6.82,2,"¥1,370"
,20250630,9,3,4425,4.63,26.73,46.53,4.29,23.53,35.29,35.62,54.79,1.0,4.0,2.5,5.0,3.5,5.0,6.87,4,"¥1,370"
,20250630,9,4,3712,5.2,31.0,54.0,4.44,22.22,44.44,34.29,54.29,1.0,2.0,3.0,6.0,6.0,6.0,6.86,6,"¥1,370"
,20250630,9,5,3442,5.11,30.1,45.63,5.33,33.33,44.44,40.58,63.77,1.0,3.67,2.0,2.33,4.0,5.0,6.84,3,"¥1,370"
,20250630,9,6,4118,6.07,45.61,59.65,0.0,0.0,0.0,19.4,35.82,2.5,3.0,2.0,4.0,4.33,3.0,6.86,5,"¥1,370"
,20250630,10,1,4051,6.59,52.24,65.67,7.41,59.38,87.5,28.57,41.43,2.5,6.0,2.5,2.0,2.67,,6.77,1,"¥1,620"
,20250630,10,2,3853,5.57,34.71,53.72,5.33,22.22,44.44,19.12,44.12,3.5,2.0,1.5,4.0,2.0,5.0,6.82,4,"¥1,620"
,20250630,10,3,4040,5.65,36.11,58.33,5.68,40.86,56.99,37.84,56.76,1.0,3.0,2.0,3.5,4.5,,6.78,2,"¥1,620"
,20250630,10,4,5000,4.47,19.09,41.82,0.0,0.0,0.0,23.53,33.82,2.0,3.0,2.0,4.33,,3.0,6.78,6,"¥1,620"
,20250630,10,5,4511,3.68,20.0,32.5,3.39,10.71,21.43,31.08,45.95,1.5,3.0,3.0,6.0,4.0,5.0,6.83,3,"¥1,620"
,20250630,10,6,3606,5.53,36.7,55.96,6.36,45.45,63.64,39.44,67.61,2.0,2.0,2.5,3.0,3.0,6.0,6.81,5,"¥1,620"
,20250630,11,1,4543,6.94,52.13,74.47,6.03,41.75,59.22,44.59,58.11,1.67,1.0,2.0,3.0,2.5,,6.76,1,"¥1,230"
,20250630,11,2,4488,6.42,50.0,65.87,7.0,62.5,75.0,37.14,50.0,1.0,3.0,2.0,3.0,4.0,5.0,6.80,2,"¥1,230"
,20250630,11,3,3907,5.32,36.5,50.36,3.63,0.0,25.0,25.37,43.28,1.0,2.0,2.0,3.5,3.0,6.0,6.80,4,"¥1,230"
,20250630,11,4,3535,4.56,28.05,43.9,4.74,24.62,44.62,25.0,40.28,2.0,2.0,5.5,2.5,4.0,,6.85,3,"¥1,230"
,20250630,11,5,3715,5.32,30.77,48.72,4.64,23.81,40.48,45.83,58.33,2.5,4.0,1.0,2.5,5.0,5.5,6.83,5,"¥1,230"
,20250630,11,6,3527,5.23,27.59,51.72,5.8,25.0,75.0,26.39,48.61,2.0,4.5,3.0,3.0,4.0,4.0,6.89,6,"¥1,230"
,20250630,12,1,3721,7.58,64.49,73.83,7.1,66.67,76.67,39.73,56.16,1.0,2.0,2.5,1.33,,,6.90,1,"¥3,250"
,20250630,12,2,4776,6.59,44.14,63.96,0.0,0.0,0.0,13.89,25.0,1.0,3.0,1.0,1.0,2.0,4.5,6.80,4,"¥3,250"
,20250630,12,3,3613,6.54,51.75,65.79,8.36,72.73,90.91,47.14,67.14,1.0,1.5,3.0,3.0,2.0,4.0,6.79,6,"¥3,250"
,20250630,12,4,4604,7.3,51.47,76.47,5.83,33.33,50.0,27.4,47.95,1.0,2.0,3.0,4.0,1.0,3.0,6.80,2,"¥3,250"
,20250630,12,5,4857,6.89,58.82,74.51,6.64,57.38,70.49,17.46,39.68,1.0,1.0,2.33,3.0,4.0,,6.77,5,"¥3,250"
,20250630,12,6,4553,6.44,47.83,67.83,5.96,37.5,70.83,41.43,57.14,1.0,3.0,2.0,3.0,5.0,4.0,6.82,3,"¥3,250"
,20250615,1,1,4005,3.0,10.0,18.33,2.8,0.0,0.0,29.09,52.73,,3.0,5.0,5.5,6.0,6.0,6.89,1,"¥10,160"
,20250615,1,2,4565,4.7,20.65,48.91,4.73,26.92,42.31,20.34,37.29,2.0,5.0,5.0,3.0,5.0,4.0,6.88,4,"¥10,160"
,20250615,1,3,4375,5.67,41.9,54.29,5.91,43.59,61.54,42.11,63.16,1.0,1.0,3.0,3.0,2.0,6.0,6.86,5,"¥10,160"
,20250615,1,4,4911,4.9,19.4,47.76,4.53,17.65,35.29,37.5,53.57,1.0,3.0,3.0,4.0,3.0,5.0,6.87,2,"¥10,160"
,20250615,1,5,4902,4.84,28.3,46.23,5.19,37.63,49.46,26.23,40.98,1.0,1.0,4.0,5.0,5.0,5.0,6.86,3,"¥10,160"
,20250615,1,6,4995,4.34,28.72,37.23,4.67,33.33,33.33,20.0,46.67,1.0,4.0,6.0,,5.5,,6.87,6,"¥10,160"
,20250615,2,1,3305,4.01,23.46,34.57,4.56,33.33,44.44,45.16,58.06,1.0,4.0,4.0,4.0,,5.0,6.83,1,"¥2,210"
,20250615,2,2,5292,2.73,7.04,18.31,0.0,0.0,0.0,14.29,26.79,1.0,3.0,,4.5,6.0,2.0,6.83,5,"¥2,210"
,20250615,2,3,2538,3.18,10.61,21.21,2.86,14.29,14.29,22.41,36.21,6.0,5.0,5.0,6.0,5.5,,6.86,4,"¥2,210"
,20250615,2,4,3617,3.66,19.77,26.74,3.07,6.67,26.67,41.07,51.79,6.0,5.0,6.0,6.0,6.0,5.0,6.85,2,"¥2,210"
,20250615,2,5,4162,3.44,18.03,27.87,1.29,0.0,0.0,36.36,47.27,1.0,3.0,4.0,5.0,6.0,5.0,6.92,6,"¥2,210"
,20250615,2,6,4064,6.48,46.88,66.41,5.1,33.33,47.62,29.82,45.61,3.0,1.0,2.5,1.0,4.0,4.0,6.86,3,"¥2,210"
,20250615,3,1,3508,4.95,26.88,44.09,3.53,13.33,20.0,34.43,50.82,2.0,1.0,1.0,5.0,5.0,5.0,6.87,1,"¥1,390"
,20250615,3,2,4731,5.55,28.42,57.89,6.11,44.44,55.56,38.71,53.23,2.0,3.5,,6.0,6.0,4.0,6.89,2,"¥1,390"
,20250615,3,3,4248,3.78,16.22,27.03,0.0,0.0,0.0,41.07,53.57,2.0,6.0,2.5,,5.0,5.0,6.87,3,"¥1,390"
,20250615,3,4,5102,5.44,34.57,55.56,5.72,44.44,61.11,24.07,38.89,2.0,3.0,3.0,3.0,6.0,6.0,6.82,4,"¥1,390"
,20250615,3,5,4299,4.78,25.88,44.71,4.62,30.77,42.31,43.1,60.34,1.0,1.0,5.0,4.0,6.0,5.0,6.90,6,"¥1,390"
,20250615,3,6,5330,4.86,28.57,46.43,6.33,55.56,55.56,31.03,50.0,1.0,2.0,1.0,4.5,4.0,,6.85,5,"¥1,390"
,20250615,4,1,4925,5.7,38.14,60.82,5.54,34.41,56.99,32.14,53.57,1.0,3.5,2.0,3.5,,4.0,6.84,1,"¥1,000"
,20250615,4,2,3656,4.84,29.55,45.45,3.43,17.39,26.09,20.0,32.73,1.0,2.0,5.0,4.0,1.0,6.0,6.91,2,"¥1,000"
,20250615,4,3,3831,4.16,25.0,32.35,6.6,40.0,60.0,25.81,40.32,2.0,6.0,5.0,4.0,5.0,6.0,6.88,3,"¥1,000"
,20250615,4,4,4487,4.12,17.31,37.5,4.88,18.75,56.25,36.67,51.67,1.0,,3.5,5.0,3.0,4.0,6.81,5,"¥1,000"
,20250615,4,5,4104,4.91,31.58,40.79,4.27,26.67,40.0,38.71,51.61,1.0,5.0,2.0,3.0,6.0,4.0,6.82,4,"¥1,000"
,20250615,4,6,3454,4.33,21.25,42.5,0.0,0.0,0.0,37.04,48.15,2.0,3.0,3.0,,3.0,5.0,6.95,6,"¥1,000"
,20250615,5,1,3643,5.31,34.65,48.82,5.5,36.67,53.33,25.86,36.21,2.0,2.0,2.0,4.0,5.0,5.0,6.84,1,¥750
,20250615,5,2,4389,5.28,30.43,58.7,5.42,35.56,55.56,38.18,56.36,3.0,6.0,5.0,3.0,3.0,4.0,6.85,2,¥750
,20250615,5,3,5186,3.67,24.66,30.14,3.58,16.67,25.0,16.67,45.0,2.0,2.0,2.0,,4.5,4.0,6.91,5,¥750
,20250615,5,4,4969,4.72,24.49,41.84,4.5,25.0,43.75,29.31,53.45,2.5,1.0,3.0,2.0,,3.5,6.86,3,¥750
,20250615,5,5,4005,3.0,10.0,18.33,2.8,0.0,0.0,29.09,52.73,1.0,3.0,5.0,5.5,6.0,6.0,6.85,6,¥750
,20250615,5,6,3268,4.8,30.51,47.46,4.07,13.33,20.0,24.59,36.07,4.0,2.0,6.0,6.0,,,6.95,4,¥750
,20250615,6,1,4949,6.66,51.61,71.77,5.22,38.89,50.0,24.56,38.6,3.0,4.0,4.0,1.5,3.0,3.0,6.81,1,"¥1,160"
,20250615,6,2,3617,3.66,19.77,26.74,3.07,6.67,26.67,41.07,51.79,6.0,5.0,6.0,4.0,6.0,5.0,6.87,3,"¥1,160"
,20250615,6,3,3523,5.03,34.92,49.21,0.0,0.0,0.0,25.42,42.37,1.0,6.0,5.0,4.0,3.0,2.5,6.91,5,"¥1,160"
,20250615,6,4,3800,5.72,39.08,62.07,4.96,25.0,45.83,53.57,69.64,1.0,4.0,2.0,6.0,3.5,,6.85,2,"¥1,160"
,20250615,6,5,2538,3.18,10.61,21.21,2.86,14.29,14.29,22.41,36.21,6.0,5.0,4.5,6.0,5.5,,6.93,4,"¥1,160"
,20250615,6,6,4565,4.7,20.65,48.91,4.73,26.92,42.31,20.34,37.29,2.0,4.5,5.0,3.0,5.0,4.0,6.87,6,"¥1,160"
,20250615,7,1,3905,6.24,45.76,66.1,6.92,54.17,75.0,22.81,40.35,1.0,2.0,3.0,5.0,4.5,6.0,6.87,2,"¥6,100"
,20250615,7,2,4299,4.78,25.88,44.71,4.62,30.77,42.31,43.1,60.34,1.0,1.0,5.0,4.0,6.0,5.0,6.87,6,"¥6,100"
,20250615,7,3,4902,4.84,28.3,46.23,5.19,37.63,49.46,26.23,40.98,1.0,1.0,4.0,5.0,4.0,5.0,6.86,3,"¥6,100"
,20250615,7,4,4731,5.55,28.42,57.89,6.11,44.44,55.56,38.71,53.23,2.0,3.0,,6.0,6.0,4.0,6.87,1,"¥6,100"
,20250615,7,5,5292,2.73,7.04,18.31,0.0,0.0,0.0,14.29,26.79,1.0,4.0,,4.5,6.0,2.0,6.84,5,"¥6,100"
,20250615,7,6,3616,5.31,31.73,53.85,0.0,0.0,0.0,41.07,53.57,2.0,5.0,4.0,5.0,,6.0,6.86,4,"¥6,100"
,20250615,8,1,4151,5.54,34.21,57.02,1.5,0.0,0.0,32.79,55.74,1.0,2.0,5.0,4.0,4.0,,6.88,1,"¥3,060"
,20250615,8,2,4162,3.44,18.03,27.87,1.29,0.0,0.0,36.36,47.27,1.0,3.0,4.0,5.0,6.0,5.0,6.90,6,"¥3,060"
,20250615,8,3,4995,4.34,28.72,37.23,4.67,33.33,33.33,20.0,46.67,1.0,4.0,6.0,,5.5,6.0,6.85,5,"¥3,060"
,20250615,8,4,4248,3.78,16.22,27.03,0.0,0.0,0.0,41.07,53.57,2.0,6.0,2.67,,5.0,5.0,6.87,3,"¥3,060"
,20250615,8,5,3831,4.16,25.0,32.35,6.6,40.0,60.0,25.81,40.32,2.0,6.0,4.0,4.0,5.0,6.0,6.93,2,"¥3,060"
,20250615,8,6,4911,4.9,19.4,47.76,4.53,17.65,35.29,37.5,53.57,1.0,3.0,3.0,3.0,3.0,5.0,6.87,4,"¥3,060"
,20250615,9,1,4375,5.67,41.9,54.29,5.91,43.59,61.54,42.11,63.16,1.0,1.0,4.0,3.0,2.0,6.0,6.83,1,"¥2,050"
,20250615,9,2,4104,4.91,31.58,40.79,4.27,26.67,40.0,38.71,51.61,1.0,5.0,2.0,3.0,5.0,4.0,6.84,4,"¥2,050"
,20250615,9,3,4487,4.12,17.31,37.5,4.88,18.75,56.25,36.67,51.67,1.0,,3.5,5.0,3.0,4.0,6.84,3,"¥2,050"
,20250615,9,4,5186,3.67,24.66,30.14,3.58,16.67,25.0,16.67,45.0,2.0,2.0,2.0,5.0,4.5,4.0,6.88,5,"¥2,050"
,20250615,9,5,4389,5.28,30.43,58.7,5.42,35.56,55.56,38.18,56.36,3.0,4.0,5.0,3.0,3.0,4.0,6.85,2,"¥2,050"
,20250615,9,6,5102,5.44,34.57,55.56,5.72,44.44,61.11,24.07,38.89,2.0,3.0,3.0,3.5,6.0,6.0,6.83,6,"¥2,050"
,20250615,10,1,4969,4.72,24.49,41.84,4.5,25.0,43.75,29.31,53.45,2.5,1.0,3.0,2.0,3.0,3.5,6.84,1,¥630
,20250615,10,2,4949,6.66,51.61,71.77,5.22,38.89,50.0,24.56,38.6,2.0,4.0,4.0,1.5,3.0,3.0,6.83,2,¥630
,20250615,10,3,5330,4.86,28.57,46.43,6.33,55.56,55.56,31.03,50.0,1.0,2.0,1.0,4.5,4.0,5.0,6.85,3,¥630
,20250615,10,4,3656,4.84,29.55,45.45,3.43,17.39,26.09,20.0,32.73,1.0,2.0,5.0,4.0,1.0,6.0,6.91,5,¥630
,20250615,10,5,3905,6.24,45.76,66.1,6.92,54.17,75.0,22.81,40.35,1.5,2.0,3.0,5.0,4.5,6.0,6.88,4,¥630
,20250615,10,6,3305,4.01,23.46,34.57,4.56,33.33,44.44,45.16,58.06,1.0,4.0,4.0,4.0,,5.0,6.91,6,¥630
,20250615,11,1,4064,6.48,46.88,66.41,5.1,33.33,47.62,29.82,45.61,3.0,1.0,2.5,1.0,4.0,3.5,6.83,1,"¥1,480"
,20250615,11,2,3800,5.72,39.08,62.07,4.96,25.0,45.83,53.57,69.64,1.0,4.0,2.0,4.0,3.5,,6.85,4,"¥1,480"
,20250615,11,3,4151,5.54,34.21,57.02,1.5,0.0,0.0,32.79,55.74,1.0,2.0,5.0,4.0,4.0,,6.88,2,"¥1,480"
,20250615,11,4,4925,5.7,38.14,60.82,5.54,34.41,56.99,32.14,53.57,1.0,3.5,2.0,3.5,,4.0,6.89,3,"¥1,480"
,20250615,11,5,3508,4.95,26.88,44.09,3.53,13.33,20.0,34.43,50.82,1.5,1.0,1.0,5.0,5.0,5.0,6.91,6,"¥1,480"
,20250615,11,6,3643,5.31,34.65,48.82,5.5,36.67,53.33,25.86,36.21,1.5,2.0,2.0,4.0,5.0,5.0,6.91,5,"¥1,480"
,20250615,12,1,4715,6.57,48.28,64.66,6.45,51.52,69.7,42.62,63.93,1.5,1.0,2.0,1.0,3.0,2.5,6.85,1,"¥2,590"
,20250615,12,2,4236,6.9,59.43,71.7,5.78,11.11,55.56,50.88,61.4,1.0,1.0,4.0,1.0,2.0,4.0,6.86,4,"¥2,590"
,20250615,12,3,4828,6.29,44.14,59.46,5.0,22.22,38.89,39.34,52.46,1.0,1.0,3.0,1.0,2.5,5.0,6.89,3,"¥2,590"
,20250615,12,4,4579,6.78,48.04,70.59,6.32,44.74,71.05,35.71,57.14,2.0,2.0,1.0,3.0,4.0,2.0,6.81,2,"¥2,590"
,20250615,12,5,4261,5.63,36.96,53.26,5.8,40.0,50.0,38.1,66.67,1.0,2.5,1.0,2.0,3.5,,6.83,6,"¥2,590"
,20250615,12,6,4388,6.05,45.76,59.32,6.57,42.86,67.86,41.82,61.82,1.0,3.0,2.0,2.0,6.0,2.0,6.85,5,"¥2,590"
,20250614,1,1,4911,4.9,19.4,47.76,4.53,17.65,35.29,37.5,53.57,,3.0,3.0,4.0,3.0,,6.94,1,¥840
,20250614,1,2,5102,5.44,34.57,55.56,5.72,44.44,61.11,24.07,38.89,2.0,,3.0,3.0,6.0,6.0,6.94,3,¥840
,20250614,1,3,4925,5.7,38.14,60.82,5.54,34.41,56.99,32.14,53.57,1.0,3.5,,2.0,,4.0,6.93,2,¥840
,20250614,1,4,3523,5.03,34.92,49.21,0.0,0.0,0.0,25.42,42.37,1.0,6.0,5.0,,3.0,2.0,6.95,4,¥840
,20250614,1,5,3617,3.66,19.77,26.74,3.07,6.67,26.67,41.07,51.79,6.0,,6.0,6.0,,5.0,6.95,6,¥840
,20250614,1,6,4162,3.44,18.03,27.87,1.29,0.0,0.0,36.36,47.27,,3.0,4.0,5.0,6.0,,6.96,5,¥840
,20250614,2,1,3268,4.8,30.51,47.46,4.07,13.33,20.0,24.59,36.07,,2.0,6.0,6.0,,,7.01,4,"¥5,090"
,20250614,2,2,4299,4.78,25.88,44.71,4.62,30.77,42.31,43.1,60.34,1.0,,5.0,,6.0,5.0,6.98,1,"¥5,090"
,20250614,2,3,3643,5.31,34.65,48.82,5.5,36.67,53.33,25.86,36.21,2.0,2.0,,4.0,5.0,4.0,6.86,2,"¥5,090"
,20250614,2,4,5292,2.73,7.04,18.31,0.0,0.0,0.0,14.29,26.79,,3.0,,4.0,6.0,2.0,6.95,5,"¥5,090"
,20250614,2,5,4995,4.34,28.72,37.23,4.67,33.33,33.33,20.0,46.67,1.0,4.0,6.0,,5.0,,6.89,6,"¥5,090"
,20250614,2,6,4579,6.78,48.04,70.59,6.32,44.74,71.05,35.71,57.14,2.0,2.0,1.0,3.0,4.0,1.0,6.89,3,"¥5,090"
,20250614,3,1,3831,4.16,25.0,32.35,6.6,40.0,60.0,25.81,40.32,,6.0,5.0,4.0,5.0,,7.03,2,"¥2,030"
,20250614,3,2,4388,6.05,45.76,59.32,6.57,42.86,67.86,41.82,61.82,1.0,,2.0,2.0,6.0,2.0,6.89,3,"¥2,030"
,20250614,3,3,3305,4.01,23.46,34.57,4.56,33.33,44.44,45.16,58.06,1.0,4.0,,4.0,,4.0,7.02,4,"¥2,030"
,20250614,3,4,4236,6.9,59.43,71.7,5.78,11.11,55.56,50.88,61.4,1.0,,4.0,1.0,2.0,4.0,6.91,1,"¥2,030"
,20250614,3,5,4248,3.78,16.22,27.03,0.0,0.0,0.0,41.07,53.57,2.0,,2.5,,5.0,5.0,6.97,5,"¥2,030"
,20250614,3,6,4005,3.0,10.0,18.33,2.8,0.0,0.0,29.09,52.73,,3.0,5.0,5.0,6.0,,6.97,6,"¥2,030"
,20250614,4,1,5186,3.67,24.66,30.14,3.58,16.67,25.0,16.67,45.0,,2.0,2.0,,4.5,,6.97,2,"¥3,960"
,20250614,4,2,4902,4.84,28.3,46.23,5.19,37.63,49.46,26.23,40.98,1.0,,4.0,5.0,5.0,5.0,6.97,1,"¥3,960"
,20250614,4,3,4151,5.54,34.21,57.02,1.5,0.0,0.0,32.79,55.74,1.0,2.0,6.0,4.0,4.0,,6.95,4,"¥3,960"
,20250614,4,4,2538,3.18,10.61,21.21,2.86,14.29,14.29,22.41,36.21,6.0,,5.0,,5.5,,6.97,6,"¥3,960"
,20250614,4,5,4949,6.66,51.61,71.77,5.22,38.89,50.0,24.56,38.6,3.0,4.0,,1.5,,3.0,6.88,3,"¥3,960"
,20250614,4,6,4969,4.72,24.49,41.84,4.5,25.0,43.75,29.31,53.45,2.0,1.0,3.0,2.0,,2.0,6.90,5,"¥3,960"
,20250614,5,1,4064,6.48,46.88,66.41,5.1,33.33,47.62,29.82,45.61,3.0,1.0,2.0,1.0,4.0,4.0,6.92,3,"¥16,220"
,20250614,5,2,3508,4.95,26.88,44.09,3.53,13.33,20.0,34.43,50.82,2.0,,1.0,5.0,5.0,4.0,6.97,1,"¥16,220"
,20250614,5,3,4487,4.12,17.31,37.5,4.88,18.75,56.25,36.67,51.67,1.0,,3.0,5.0,4.0,4.0,6.89,4,"¥16,220"
,20250614,5,4,4731,5.55,28.42,57.89,6.11,44.44,55.56,38.71,53.23,2.0,3.5,,,6.0,4.0,6.94,6,"¥16,220"
,20250614,5,5,4828,6.29,44.14,59.46,5.0,22.22,38.89,39.34,52.46,1.0,1.0,3.0,1.0,3.0,5.0,6.91,2,"¥16,220"
,20250614,5,6,4911,4.9,19.4,47.76,4.53,17.65,35.29,37.5,53.57,1.0,3.0,3.0,4.0,3.0,,6.90,5,"¥16,220"
,20250614,6,1,3800,5.72,39.08,62.07,4.96,25.0,45.83,53.57,69.64,1.0,4.0,2.0,6.0,4.0,,6.88,1,"¥2,840"
,20250614,6,2,3656,4.84,29.55,45.45,3.43,17.39,26.09,20.0,32.73,1.0,,5.0,3.0,1.0,6.0,6.98,2,"¥2,840"
,20250614,6,3,4389,5.28,30.43,58.7,5.42,35.56,55.56,38.18,56.36,3.0,6.0,,3.0,3.0,4.0,6.92,5,"¥2,840"
,20250614,6,4,3905,6.24,45.76,66.1,6.92,54.17,75.0,22.81,40.35,1.0,2.0,3.0,5.0,,6.0,6.95,4,"¥2,840"
